Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
04/29/2022,Ages_65-74_yrs,33845070,13.1,13.1,29547788,95,92.7,13.4,13.4,67.1,19.7,14,20.7,19823461,182408
04/29/2022,Race_eth_Hispanic,39932078,20.8,15.5,33998207,62.6,53.3,19.9,15.5,42.3,15.1,19.6,18.7,13591250,145818
04/28/2022,Race_eth_NHMultiracial,3790191,2,1.5,3793561,51.6,51.7,2.2,1.7,73.3,2.9,2.2,3.8,2583612,28731
04/28/2022,Ages_75+_yrs,22957779,8.9,8.9,19927232,95,87,9.1,9.1,71,14,9.4,17.1,14148473,146815
04/28/2022,Age_known,257778083,99.9,99.9,219811456,,,99.9,99.9,47.6,99.9,99.9,99.9,100738969,857280
04/28/2022,Race_eth_NHAsian,12813664,6.7,5,11576170,67.5,60.9,6.8,5.3,68.9,8.3,6.6,7.5,7444241,57277
04/28/2022,Ages_50-64_yrs,59249433,23,23,51645247,93.1,81.1,23.5,23.5,53.1,27.2,24.4,24.8,27433401,212844
04/28/2022,Race_eth_NHAIAN,1761922,0.9,0.7,1466943,72.4,60.2,0.9,0.7,45.7,0.7,0.8,1.1,632143,8612
04/28/2022,Sex_known,255499827,99.9,99.1,218275399,,,99.9,99.3,47.9,99.9,99.9,99.9,100552213,855997
04/28/2022,Ages_5-11_yrs,10144295,3.9,3.9,8215170,35.3,28.6,3.7,3.7,0,0,0,0,0,0
04/28/2022,US,257786914,,100,219813625,77.6,66.2,,100,47.6,,100,,100738969,857280
04/28/2022,Race_eth_NHMult_Oth,11501717,6,4.5,10250836,,,6,4.7,56.2,6.1,5.9,7,5455003,53379
04/28/2022,Sex_Female,133330699,52.2,51.7,114390261,79.1,67.9,52.4,52,49.9,54.8,52.5,55.1,55083863,471549
04/28/2022,Sex_unknown,2287087,0.9,0.9,1538226,,,0.7,0.7,12.3,0.2,0.7,0.1,186756,1283
04/28/2022,Race_eth_NHWhite,105465476,55,40.9,95798135,53.4,48.5,56.1,43.6,59.4,61.3,56.6,53,55070237,402606
04/28/2022,Sex_Male,122169128,47.8,47.4,103885138,74.7,63.6,47.6,47.3,45.6,45.2,47.5,44.9,45468350,384448
04/28/2022,Race_eth_Hispanic,39923369,20.8,15.5,33990409,62.6,53.3,19.9,15.5,42.2,15.1,19.6,18.8,13579045,143156
04/28/2022,Ages_25-39_yrs,54752986,21.2,21.2,45733557,80.1,66.9,20.8,20.8,35.8,16.2,21.6,14.4,16359819,123611
04/28/2022,Ages_12-17_yrs,17498636,6.8,6.8,14935244,69.2,59,6.8,6.8,24.6,3.6,7.1,6.7,3670422,57771
04/28/2022,Race_eth_known,191818065,99.9,74.4,170913338,,,99.9,77.8,54.8,99.9,99.9,99.9,89901886,760033
04/28/2022,Ages_40-49_yrs,35329203,13.7,13.7,30376439,86.6,74.5,13.8,13.8,43.7,13.2,14.4,9.4,13282294,80955
04/28/2022,Ages_16-17_yrs,6096519,2.4,2.4,5227014,72.7,62.3,2.4,2.4,29.5,1.5,2.5,2.2,1542957,19106
04/28/2022,Ages_12-15_yrs,11402117,4.4,4.4,9708230,67.4,57.4,4.4,4.4,21.9,2.1,4.6,4.5,2127465,38665
04/28/2022,Race_eth_NHNHOPI,616424,0.3,0.2,556322,66.4,59.9,0.3,0.3,47.5,0.3,0.3,0.4,249124,3115
04/28/2022,Ages_<5yrs,94539,0,0,46180,0.5,0.2,0,0,0,0,0,0,0,0
04/28/2022,Ages_<12yrs,10245179,4,4,8262897,21.1,17,3.8,3.8,0,0,0,0,0,0
04/28/2022,Age_unknown,8831,0,0,2169,,,0,0,0,0,0,0,0,0
04/28/2022,Ages_65-74_yrs,33838013,13.1,13.1,29539295,95,92.6,13.4,13.4,67.1,19.7,14,20.7,19810312,177701
04/28/2022,Race_eth_NHBlack,19735493,10.3,7.7,17274523,47.9,41.9,10.1,7.9,44.9,8.3,10.2,12.1,7472093,91888
04/28/2022,Race_eth_NHOther,7711526,4,3,6457275,,,3.8,2.9,46.5,3.2,3.8,3.2,2871391,24648
04/28/2022,Ages_18-24_yrs,23906854,9.3,9.3,19391545,78.2,63.4,8.8,8.8,31.1,6,9.2,6.7,6034248,57583
04/28/2022,Race_eth_unknown,65968802,34.4,25.6,48900181,,,28.6,22.2,22.8,12.1,29.1,12.8,10837083,97247
04/27/2022,Ages_<5yrs,93935,0,0,45684,0.5,0.2,0,0,0,0,0,0,0,0
04/27/2022,Race_eth_NHOther,7710141,4,3,6456077,,,3.8,2.9,46.4,3.2,3.8,3.2,2869055,25229
04/27/2022,Sex_known,255447522,99.9,99.1,218226393,,,99.9,99.3,47.8,99.9,99.9,99.9,100475641,879888
04/27/2022,Race_eth_unknown,65954367,34.4,25.6,48890944,,,28.6,22.2,22.7,12.1,29.1,12.9,10827829,100619
04/27/2022,US,257733844,,100,219764451,77.6,66.2,,100,47.6,,100,,100662273,881207
04/27/2022,Age_unknown,8830,0,0,2168,,,0,0,0,0,0,0,0,0
04/27/2022,Race_eth_known,191779430,99.9,74.4,170873401,,,99.9,77.8,54.8,99.9,99.9,99.9,89834444,780588
04/27/2022,Race_eth_Hispanic,39913915,20.8,15.5,33981809,62.6,53.3,19.9,15.5,42.2,15.1,19.6,18.8,13566560,147011
04/27/2022,Ages_50-64_yrs,59240094,23,23,51636596,93.1,81.1,23.5,23.5,53.1,27.2,24.4,25,27414955,219912
04/27/2022,Sex_unknown,2286322,0.9,0.9,1538058,,,0.7,0.7,12.3,0.2,0.7,0.1,186632,1319
04/27/2022,Race_eth_NHBlack,19730098,10.3,7.7,17268876,47.9,41.9,10.1,7.9,44.9,8.3,10.2,11.9,7463644,93166
04/27/2022,Sex_Female,133303369,52.2,51.7,114364700,79.1,67.9,52.4,52,49.9,54.8,52.5,55,55041148,483721
04/27/2022,Ages_16-17_yrs,6095303,2.4,2.4,5226143,72.7,62.3,2.4,2.4,29.5,1.5,2.5,2.4,1541527,20832
04/27/2022,Race_eth_NHMultiracial,3789709,2,1.5,3792701,51.6,51.7,2.2,1.7,73.2,2.9,2.2,3.9,2581633,30568
04/27/2022,Age_known,257725014,99.9,99.9,219762283,,,99.9,99.9,47.6,99.9,99.9,99.9,100662273,881207
04/27/2022,Ages_18-24_yrs,23901634,9.3,9.3,19387659,78.1,63.4,8.8,8.8,31.1,6,9.2,6.7,6028903,59106
04/27/2022,Race_eth_NHWhite,105446835,55,40.9,95777248,53.4,48.5,56.1,43.6,59.4,61.3,56.6,52.8,55033708,412447
04/27/2022,Race_eth_NHAIAN,1761356,0.9,0.7,1466343,72.3,60.2,0.9,0.7,45.6,0.7,0.8,1.1,631219,8584
04/27/2022,Ages_25-39_yrs,54743820,21.2,21.2,45727633,80,66.9,20.8,20.8,35.8,16.2,21.6,14.4,16348457,126497
04/27/2022,Ages_75+_yrs,22949808,8.9,8.9,19918320,95,87,9.1,9.1,71,14,9.4,16.7,14134014,147024
04/27/2022,Race_eth_NHMult_Oth,11499850,6,4.5,10248778,,,6,4.7,56.2,6.1,5.9,7.1,5450688,55797
04/27/2022,Race_eth_NHAsian,12811112,6.7,5,11574142,67.4,60.9,6.8,5.3,68.9,8.3,6.6,7.7,7439795,60469
04/27/2022,Ages_40-49_yrs,35325317,13.7,13.7,30373740,86.6,74.5,13.8,13.8,43.7,13.2,14.4,9.5,13274905,83386
04/27/2022,Ages_<12yrs,10239407,4,4,8256172,21.1,17,3.8,3.8,0,0,0,0,0,0
04/27/2022,Ages_12-17_yrs,17495513,6.8,6.8,14932461,69.1,59,6.8,6.8,24.6,3.6,7.1,7.2,3666056,63480
04/27/2022,Ages_12-15_yrs,11400210,4.4,4.4,9706318,67.4,57.4,4.4,4.4,21.9,2.1,4.6,4.8,2124529,42648
04/27/2022,Race_eth_NHNHOPI,616264,0.3,0.2,556205,66.4,59.9,0.3,0.3,47.5,0.3,0.3,0.4,248830,3114
04/27/2022,Ages_65-74_yrs,33829421,13.1,13.1,29529702,95,92.6,13.4,13.4,67,19.7,14,20.6,19794983,181802
04/27/2022,Sex_Male,122144153,47.8,47.4,103861693,74.7,63.5,47.6,47.3,45.6,45.2,47.5,45,45434493,396167
04/27/2022,Ages_5-11_yrs,10139129,3.9,3.9,8208942,35.3,28.6,3.7,3.7,0,0,0,0,0,0
04/26/2022,Ages_50-64_yrs,59230792,23,23,51628204,93,81.1,23.5,23.5,53.1,27.2,24.4,24.9,27396502,224904
04/26/2022,Ages_5-11_yrs,10134027,3.9,3.9,8203480,35.3,28.5,3.7,3.7,0,0,0,0,0,0
04/26/2022,Sex_Male,122118944,47.8,47.4,103838586,74.7,63.5,47.6,47.3,45.5,45.2,47.5,45.1,45400686,407354
04/26/2022,Ages_18-24_yrs,23896273,9.3,9.3,19383931,78.1,63.4,8.8,8.8,31.1,6,9.2,6.6,6023784,60138
04/26/2022,Ages_<5yrs,93334,0,0,45225,0.5,0.2,0,0,0,0,0,0,0,0
04/26/2022,Ages_16-17_yrs,6094141,2.4,2.4,5225266,72.6,62.3,2.4,2.4,29.5,1.5,2.5,2.4,1539990,21688
04/26/2022,Race_eth_unknown,65940641,34.4,25.6,48882585,,,28.6,22.2,22.7,12.1,29.1,13,10819511,104403
04/26/2022,Race_eth_Hispanic,39904778,20.8,15.5,33974198,62.6,53.3,19.9,15.5,42.2,15.1,19.6,18.8,13554627,150791
04/26/2022,Race_eth_known,191740193,99.9,74.4,170833735,,,99.9,77.8,54.8,99.9,99.9,99.9,89767186,800587
04/26/2022,Ages_75+_yrs,22942156,8.9,8.9,19909447,95,86.9,9.1,9.1,70.9,14,9.4,16.7,14120169,151462
04/26/2022,Race_eth_NHMult_Oth,11497709,6,4.5,10246622,,,6,4.7,56.1,6.1,5.9,7.2,5446324,57906
04/26/2022,Ages_40-49_yrs,35321445,13.7,13.7,30371075,86.6,74.5,13.8,13.8,43.7,13.2,14.4,9.4,13267763,84976
04/26/2022,Race_eth_NHAsian,12808124,6.7,5,11572051,67.4,60.9,6.8,5.3,68.9,8.3,6.6,7.7,7435304,61786
04/26/2022,Race_eth_NHBlack,19724407,10.3,7.7,17262971,47.9,41.9,10.1,7.9,44.8,8.3,10.2,11.8,7454852,94687
04/26/2022,Race_eth_NHNHOPI,616111,0.3,0.2,556062,66.3,59.9,0.3,0.3,47.4,0.3,0.3,0.4,248523,3096
04/26/2022,US,257680881,,100,219716426,77.6,66.2,,100,47.6,,100,,100586697,904990
04/26/2022,Race_eth_NHAIAN,1760745,0.9,0.7,1465735,72.3,60.2,0.9,0.7,45.6,0.7,0.8,1.1,630267,8608
04/26/2022,Ages_<12yrs,10233700,4,4,8250251,21.1,17,3.8,3.8,0,0,0,0,0,0
04/26/2022,Race_eth_NHOther,7708506,4,3,6454760,,,3.8,2.9,46.4,3.2,3.8,3.2,2866789,25865
04/26/2022,Race_eth_NHMultiracial,3789203,2,1.5,3791862,51.6,51.6,2.2,1.7,73.2,2.9,2.2,4,2579535,32041
04/26/2022,Ages_12-17_yrs,17492507,6.8,6.8,14929850,69.1,59,6.8,6.8,24.5,3.6,7.1,7.4,3661649,66542
04/26/2022,Age_known,257672051,99.9,99.9,219714258,,,99.9,99.9,47.6,99.9,99.9,99.9,100586697,904990
04/26/2022,Race_eth_NHWhite,105428319,55,40.9,95756096,53.4,48.5,56.1,43.6,59.4,61.3,56.6,52.9,54997289,423713
04/26/2022,Sex_Female,133276483,52.2,51.7,114339941,79.1,67.8,52.4,52,49.9,54.8,52.5,54.9,54999484,496255
04/26/2022,Sex_known,255395427,99.9,99.1,218178527,,,99.9,99.3,47.8,99.9,99.9,99.9,100400170,903609
04/26/2022,Ages_12-15_yrs,11398366,4.4,4.4,9704584,67.4,57.4,4.4,4.4,21.9,2.1,4.6,5,2121659,44854
04/26/2022,Sex_unknown,2285454,0.9,0.9,1537899,,,0.7,0.7,12.3,0.2,0.7,0.2,186527,1381
04/26/2022,Ages_25-39_yrs,54734315,21.2,21.2,45721619,80,66.9,20.8,20.8,35.7,16.2,21.6,14.2,16337252,128441
04/26/2022,Ages_65-74_yrs,33820863,13.1,13.1,29519881,95,92.6,13.4,13.4,67,19.7,14,20.8,19779578,188527
04/26/2022,Age_unknown,8830,0,0,2168,,,0,0,0,0,0,0,0,0
04/25/2022,Race_eth_NHOther,7707202,4,3,6453586,,,3.8,2.9,46.4,3.2,3.8,3.2,2864587,26610
04/25/2022,Race_eth_NHBlack,19719113,10.3,7.7,17257577,47.8,41.9,10.1,7.9,44.8,8.3,10.2,11.8,7446605,96582
04/25/2022,Race_eth_known,191702558,99.9,74.4,170795685,,,99.9,77.8,54.8,99.9,99.9,99.9,89702022,821712
04/25/2022,Ages_5-11_yrs,10129364,3.9,3.9,8198579,35.2,28.5,3.7,3.7,0,0,0,0,0,0
04/25/2022,Ages_75+_yrs,22934544,8.9,8.9,19901265,95,86.9,9.1,9.1,70.9,14,9.4,16.9,14106568,156628
04/25/2022,Ages_18-24_yrs,23891038,9.3,9.3,19380306,78.1,63.4,8.8,8.8,31.1,6,9.2,6.6,6018670,61086
04/25/2022,Ages_<12yrs,10228420,4,4,8244887,21.1,17,3.8,3.8,0,0,0,0,0,0
04/25/2022,Race_eth_unknown,65926856,34.4,25.6,48874663,,,28.6,22.2,22.7,12.1,29.1,13,10811450,106891
04/25/2022,Race_eth_Hispanic,39895829,20.8,15.5,33966784,62.6,53.3,19.9,15.5,42.1,15.1,19.6,18.8,13542804,154493
04/25/2022,Age_unknown,8829,0,0,2168,,,0,0,0,0,0,0,0,0
04/25/2022,Ages_<5yrs,92719,0,0,44763,0.5,0.2,0,0,0,0,0,0,0,0
04/25/2022,Ages_50-64_yrs,59221922,23,23,51619835,93,81.1,23.5,23.5,53,27.2,24.4,24.7,27378647,229583
04/25/2022,Age_known,257620632,99.9,99.9,219668286,,,99.9,99.9,47.5,99.9,99.9,99.9,100513472,928603
04/25/2022,Race_eth_NHWhite,105410178,55,40.9,95735553,53.4,48.5,56.1,43.6,59.3,61.3,56.6,53,54962114,435629
04/25/2022,Sex_Female,133250039,52.2,51.7,114316275,79.1,67.8,52.4,52,49.9,54.8,52.5,54.8,54958791,507973
04/25/2022,Ages_12-15_yrs,11396624,4.4,4.4,9703030,67.4,57.4,4.4,4.4,21.8,2.1,4.6,5,2119062,46519
04/25/2022,Race_eth_NHMultiracial,3788696,2,1.5,3791063,51.6,51.6,2.2,1.7,73.1,2.9,2.2,4.1,2577413,33380
04/25/2022,Sex_Male,122094727,47.8,47.4,103816436,74.7,63.5,47.6,47.3,45.5,45.2,47.5,45.2,45368310,419245
04/25/2022,Ages_40-49_yrs,35317653,13.7,13.7,30368620,86.6,74.5,13.8,13.8,43.7,13.2,14.4,9.3,13260957,86459
04/25/2022,Ages_12-17_yrs,17489551,6.8,6.8,14927480,69.1,59,6.8,6.8,24.5,3.6,7.1,7.4,3657615,68817
04/25/2022,US,257629461,,100,219670454,77.6,66.2,,100,47.5,,100,,100513472,928603
04/25/2022,Ages_65-74_yrs,33812330,13.1,13.1,29510128,95,92.5,13.4,13.4,67,19.7,14,21,19764387,195441
04/25/2022,Race_eth_NHMult_Oth,11495898,6,4.5,10244649,,,6,4.7,56.1,6.1,5.9,7.3,5442000,59990
04/25/2022,Sex_known,255344766,99.9,99.1,218132711,,,99.9,99.3,47.8,99.9,99.9,99.9,100327101,927218
04/25/2022,Race_eth_NHAIAN,1760156,0.9,0.7,1465165,72.3,60.2,0.9,0.7,45.5,0.7,0.8,1.1,629333,8718
04/25/2022,Race_eth_NHNHOPI,615999,0.3,0.2,555933,66.3,59.9,0.3,0.3,47.4,0.3,0.3,0.4,248338,3318
04/25/2022,Sex_unknown,2284695,0.9,0.9,1537743,,,0.7,0.7,12.3,0.2,0.7,0.1,186371,1385
04/25/2022,Race_eth_NHAsian,12805385,6.7,5,11570024,67.4,60.9,6.8,5.3,68.8,8.3,6.6,7.7,7430828,62982
04/25/2022,Ages_16-17_yrs,6092927,2.4,2.4,5224450,72.6,62.3,2.4,2.4,29.4,1.5,2.5,2.4,1538553,22298
04/25/2022,Ages_25-39_yrs,54725174,21.2,21.2,45715765,80,66.8,20.8,20.8,35.7,16.2,21.6,14.1,16326628,130589
04/24/2022,Ages_<5yrs,92190,0,0,44409,0.5,0.2,0,0,0,0,0,0,0,0
04/24/2022,Race_eth_NHWhite,105392330,55,40.9,95714936,53.4,48.5,56.1,43.6,59.3,61.3,56.6,53.2,54928772,451324
04/24/2022,Race_eth_NHAIAN,1759723,0.9,0.7,1464640,72.3,60.1,0.9,0.7,45.5,0.7,0.8,1.1,628653,9045
04/24/2022,Race_eth_NHBlack,19714027,10.3,7.7,17252129,47.8,41.9,10.1,7.9,44.7,8.3,10.2,11.7,7439007,99531
04/24/2022,Age_known,257569998,99.9,99.9,219622566,,,99.9,99.9,47.5,99.9,99.9,99.9,100444332,958982
04/24/2022,Ages_<12yrs,10223298,4,4,8240172,21.1,17,3.8,3.8,0,0,0,0,0,0
04/24/2022,Sex_unknown,2284117,0.9,0.9,1537631,,,0.7,0.7,12.3,0.2,0.7,0.2,186268,1470
04/24/2022,Ages_12-15_yrs,11394764,4.4,4.4,9701444,67.4,57.4,4.4,4.4,21.8,2.1,4.6,5,2116561,47807
04/24/2022,Age_unknown,8819,0,0,2168,,,0,0,0,0,0,0,0,0
04/24/2022,Ages_50-64_yrs,59212832,23,23,51611207,93,81.1,23.5,23.5,53,27.2,24.4,24.6,27361464,235476
04/24/2022,Sex_known,255294700,99.9,99.1,218087103,,,99.9,99.3,47.8,99.9,99.9,99.9,100258064,957512
04/24/2022,Ages_65-74_yrs,33803902,13.1,13.1,29500468,95,92.5,13.4,13.4,66.9,19.7,14,21.4,19749972,204762
04/24/2022,Race_eth_unknown,65913470,34.4,25.6,48866830,,,28.6,22.3,22.7,12.1,29.1,13,10803850,109959
04/24/2022,Race_eth_NHMult_Oth,11494102,6,4.5,10242695,,,6,4.7,56.1,6.1,5.9,7.4,5438092,62523
04/24/2022,Race_eth_NHNHOPI,615854,0.3,0.2,555801,66.3,59.9,0.3,0.3,47.4,0.3,0.3,0.4,248105,3523
04/24/2022,Ages_18-24_yrs,23885806,9.3,9.3,19376537,78.1,63.4,8.8,8.8,31,6,9.2,6.5,6013638,62159
04/24/2022,Ages_25-39_yrs,54716128,21.2,21.2,45709861,80,66.8,20.8,20.8,35.7,16.2,21.6,13.8,16316014,132416
04/24/2022,US,257578817,,100,219624734,77.6,66.2,,100,47.5,,100,,100444332,958982
04/24/2022,Race_eth_NHAsian,12802642,6.7,5,11567930,67.4,60.9,6.8,5.3,68.8,8.3,6.6,7.6,7426252,64245
04/24/2022,Ages_5-11_yrs,10124773,3.9,3.9,8194218,35.2,28.5,3.7,3.7,0,0,0,0,0,0
04/24/2022,Race_eth_NHOther,7705910,4,3,6452385,,,3.8,2.9,46.3,3.2,3.8,3.2,2862560,27466
04/24/2022,Race_eth_known,191665300,99.9,74.4,170757798,,,99.9,77.7,54.7,99.9,99.9,99.9,89640482,849023
04/24/2022,Sex_Female,133223935,52.2,51.7,114292335,79,67.8,52.4,52,49.8,54.8,52.5,54.7,54920493,523437
04/24/2022,Race_eth_NHMultiracial,3788192,2,1.5,3790310,51.6,51.6,2.2,1.7,73.1,2.9,2.2,4.1,2575532,35057
04/24/2022,Ages_12-17_yrs,17486455,6.8,6.8,14925009,69.1,59,6.8,6.8,24.5,3.6,7.1,7.4,3653714,70639
04/24/2022,Ages_16-17_yrs,6091691,2.4,2.4,5223565,72.6,62.3,2.4,2.4,29.4,1.5,2.5,2.4,1537153,22832
04/24/2022,Ages_75+_yrs,22927734,8.9,8.9,19893275,95,86.8,9.1,9.1,70.9,14,9.4,17.2,14095109,165168
04/24/2022,Race_eth_Hispanic,39886622,20.8,15.5,33959667,62.6,53.3,19.9,15.5,42.1,15.1,19.6,18.7,13531601,158832
04/24/2022,Sex_Male,122070765,47.8,47.4,103794768,74.7,63.5,47.6,47.3,45.5,45.2,47.5,45.3,45337571,434075
04/24/2022,Ages_40-49_yrs,35313843,13.7,13.7,30366037,86.6,74.4,13.8,13.8,43.6,13.2,14.4,9.2,13254421,88362
04/23/2022,US,257557987,,100,219607600,77.6,66.1,,100,47.5,,100,,100419605,1029054
04/23/2022,Race_eth_unknown,65907961,34.4,25.6,48864351,,,28.6,22.3,22.7,12.1,29.1,12.8,10801127,117130
04/23/2022,Race_eth_NHOther,7705432,4,3,6452005,,,3.8,2.9,46.3,3.2,3.8,3.2,2861996,29619
04/23/2022,Race_eth_NHAsian,12801202,6.7,5,11566853,67.4,60.9,6.8,5.3,68.8,8.3,6.6,7.4,7423903,67725
04/23/2022,Ages_5-11_yrs,10123010,3.9,3.9,8192322,35.2,28.5,3.7,3.7,0,0,0,0,0,0
04/23/2022,Ages_40-49_yrs,35312088,13.7,13.7,30364995,86.6,74.4,13.8,13.8,43.6,13.2,14.4,9.1,13251621,93660
04/23/2022,Ages_18-24_yrs,23883376,9.3,9.3,19375038,78.1,63.3,8.8,8.8,31,6,9.2,6.4,6011544,65973
04/23/2022,Age_unknown,8819,0,0,2168,,,0,0,0,0,0,0,0,0
04/23/2022,Ages_<12yrs,10221355,4,4,8238166,21.1,17,3.8,3.8,0,0,0,0,0,0
04/23/2022,Ages_12-15_yrs,11393772,4.4,4.4,9700660,67.4,57.3,4.4,4.4,21.8,2.1,4.6,4.9,2115170,50151
04/23/2022,Ages_<5yrs,92010,0,0,44299,0.5,0.2,0,0,0,0,0,0,0,0
04/23/2022,Ages_16-17_yrs,6091046,2.4,2.4,5223127,72.6,62.3,2.4,2.4,29.4,1.5,2.5,2.3,1536392,23993
04/23/2022,Ages_65-74_yrs,33801126,13.1,13.1,29497381,95,92.5,13.4,13.4,66.9,19.7,14,21.7,19746039,223779
04/23/2022,Race_eth_NHAIAN,1759657,0.9,0.7,1464576,72.3,60.1,0.9,0.7,45.5,0.7,0.8,1.1,628574,9802
04/23/2022,Sex_known,255273915,99.9,99.1,218069989,,,99.9,99.3,47.8,99.9,99.9,99.9,100233357,1027473
04/23/2022,Race_eth_NHMultiracial,3787991,2,1.5,3790006,51.6,51.6,2.2,1.7,73.1,2.9,2.2,4.1,2574642,37801
04/23/2022,Race_eth_Hispanic,39881957,20.8,15.5,33956337,62.6,53.3,19.9,15.5,42.1,15.1,19.6,18.6,13526789,169179
04/23/2022,Race_eth_known,191649979,99.9,74.4,170743143,,,99.9,77.7,54.7,99.9,99.9,99.9,89618478,911924
04/23/2022,Age_known,257549168,99.9,99.9,219605432,,,99.9,99.9,47.5,99.9,99.9,99.9,100419605,1029054
04/23/2022,Race_eth_NHMult_Oth,11493423,6,4.5,10242011,,,6,4.7,56,6.1,5.9,7.4,5436638,67420
04/23/2022,Ages_25-39_yrs,54711718,21.2,21.2,45707535,80,66.8,20.8,20.8,35.7,16.2,21.6,13.7,16311422,140484
04/23/2022,Ages_50-64_yrs,59208717,23,23,51607215,93,81.1,23.5,23.5,53,27.2,24.4,24.4,27354866,250940
04/23/2022,Race_eth_NHWhite,105385560,55,40.9,95707333,53.4,48.5,56.1,43.6,59.3,61.3,56.6,53.4,54917852,487245
04/23/2022,Ages_75+_yrs,22925970,8.9,8.9,19891315,95,86.8,9.1,9.1,70.8,14,9.4,17.5,14092551,180074
04/23/2022,Sex_Female,133213160,52.2,51.7,114283517,79,67.8,52.4,52,49.8,54.8,52.5,54.7,54907077,561677
04/23/2022,Sex_Male,122060755,47.8,47.4,103786472,74.7,63.5,47.6,47.3,45.5,45.2,47.5,45.3,45326280,465796
04/23/2022,Race_eth_NHBlack,19712352,10.3,7.7,17250260,47.8,41.9,10.1,7.9,44.7,8.3,10.2,11.7,7436657,106761
04/23/2022,Ages_12-17_yrs,17484818,6.8,6.8,14923787,69.1,59,6.8,6.8,24.5,3.6,7.1,7.2,3651562,74144
04/23/2022,Race_eth_NHNHOPI,615828,0.3,0.2,555773,66.3,59.8,0.3,0.3,47.4,0.3,0.3,0.4,248065,3792
04/23/2022,Sex_unknown,2284072,0.9,0.9,1537611,,,0.7,0.7,12.3,0.2,0.7,0.2,186248,1581
04/22/2022,Ages_<5yrs,91661,0,0,43981,0.5,0.2,0,0,0,0,0,0,0,0
04/22/2022,US,257520651,,100,219575435,77.6,66.1,,100,47.5,,100,,100371201,1014531
04/22/2022,Race_eth_NHAIAN,1759542,0.9,0.7,1464463,72.3,60.1,0.9,0.7,45.5,0.7,0.8,1.1,628413,9819
04/22/2022,Ages_40-49_yrs,35309146,13.7,13.7,30363125,86.6,74.4,13.8,13.8,43.6,13.2,14.4,9,13246391,91650
04/22/2022,Ages_5-11_yrs,10118605,3.9,3.9,8187418,35.2,28.5,3.7,3.7,0,0,0,0,0,0
04/22/2022,Race_eth_NHOther,7704301,4,3,6451169,,,3.8,2.9,46.3,3.2,3.8,3.2,2860647,28985
04/22/2022,Race_eth_NHNHOPI,615697,0.3,0.2,555667,66.3,59.8,0.3,0.3,47.3,0.3,0.3,0.4,247836,3643
04/22/2022,Ages_18-24_yrs,23879841,9.3,9.3,19372801,78.1,63.3,8.8,8.8,31,6,9.2,6.4,6008313,65368
04/22/2022,Ages_75+_yrs,22922165,8.9,8.9,19887266,95,86.8,9.1,9.1,70.8,14,9.4,17.6,14087020,179018
04/22/2022,Age_known,257511832,99.9,99.9,219573267,,,99.9,99.9,47.5,99.9,99.9,99.9,100371201,1014531
04/22/2022,Race_eth_NHAsian,12798835,6.7,5,11564680,67.4,60.9,6.8,5.3,68.8,8.3,6.6,7.4,7419523,66343
04/22/2022,Race_eth_NHBlack,19709022,10.3,7.7,17246746,47.8,41.8,10.1,7.9,44.7,8.3,10.2,11.6,7431597,104550
04/22/2022,Age_unknown,8819,0,0,2168,,,0,0,0,0,0,0,0,0
04/22/2022,Ages_16-17_yrs,6089969,2.4,2.4,5222430,72.6,62.2,2.4,2.4,29.4,1.5,2.5,2.3,1534939,23496
04/22/2022,Ages_65-74_yrs,33795963,13.1,13.1,29491777,95,92.5,13.4,13.4,66.9,19.7,14,21.9,19737612,221890
04/22/2022,Ages_25-39_yrs,54705149,21.2,21.2,45703797,80,66.8,20.8,20.8,35.7,16.2,21.6,13.6,16304000,138459
04/22/2022,Sex_known,255236687,99.9,99.1,218037849,,,99.9,99.3,47.7,99.9,99.9,99.9,100184992,1012972
04/22/2022,Sex_Male,122042967,47.8,47.4,103771277,74.7,63.5,47.6,47.3,45.5,45.2,47.5,45.4,45304785,459617
04/22/2022,Ages_12-17_yrs,17481793,6.8,6.8,14921356,69.1,59,6.8,6.8,24.4,3.6,7.1,7.1,3646763,72192
04/22/2022,Ages_50-64_yrs,59201175,23,23,51600202,93,81.1,23.5,23.5,53,27.2,24.4,24.2,27341102,245954
04/22/2022,Race_eth_unknown,65897728,34.4,25.6,48859049,,,28.6,22.3,22.7,12.1,29.1,12.8,10795547,115007
04/22/2022,Race_eth_NHMult_Oth,11491943,6,4.5,10240526,,,6,4.7,56,6.1,5.9,7.4,5433428,66342
04/22/2022,Sex_Female,133193720,52.2,51.7,114266572,79,67.8,52.4,52,49.8,54.8,52.5,54.6,54880207,553355
04/22/2022,Sex_unknown,2283964,0.9,0.9,1537586,,,0.7,0.7,12.3,0.2,0.7,0.2,186209,1559
04/22/2022,Race_eth_NHWhite,105374205,55,40.9,95694282,53.4,48.5,56.1,43.6,59.3,61.3,56.6,53.7,54897599,483098
